date,hour_start,price_sterling,price_dollar,notes
22/10/2017,17,46.16,60.4696,
22/10/2017,18,82.12,107.5772,
22/10/2017,19,67.7,88.687,
22/10/2017,20,51.65,67.6615,
22/10/2017,21,46.19,60.5089,
22/10/2017,22,46.33,60.6923,
23/10/2017,23,40.22,52.6882,
23/10/2017,0,36,47.16,
23/10/2017,1,37.77,49.4787,
23/10/2017,2,37.59,49.2429,
23/10/2017,3,32.02,41.9462,
23/10/2017,4,37.83,49.5573,
23/10/2017,5,43.48,56.9588,
23/10/2017,6,52,68.12,
23/10/2017,7,38.37,50.2647,
23/10/2017,8,57.81,75.7311,
23/10/2017,9,56.96,74.6176,
23/10/2017,10,48.38,63.3778,
23/10/2017,11,47.5,62.225,
23/10/2017,12,46.88,61.4128,
23/10/2017,13,40.7,53.317,
23/10/2017,14,40.7,53.317,
23/10/2017,15,39.1,51.221,
23/10/2017,16,54.2,71.002,
23/10/2017,17,61.59,80.6829,
23/10/2017,18,65.96,86.4076,
23/10/2017,19,63.98,83.8138,
23/10/2017,20,51.18,67.0458,
23/10/2017,21,46.48,60.8888,
23/10/2017,22,39,51.09,
24/10/2017,23,44.95,58.8845,
24/10/2017,0,40.2,52.662,
24/10/2017,1,40.3,52.793,
24/10/2017,2,40.83,53.4873,
24/10/2017,3,37.63,49.2953,
24/10/2017,4,36.04,47.2124,
24/10/2017,5,44.76,58.6356,
24/10/2017,6,48.09,62.9979,
24/10/2017,7,43.42,56.8802,
24/10/2017,8,57.14,74.8534,
24/10/2017,9,55.01,72.0631,
24/10/2017,10,45.66,59.8146,
24/10/2017,11,40.26,52.7406,
24/10/2017,12,38.72,50.7232,
24/10/2017,13,37.54,49.1774,
24/10/2017,14,37.81,49.5311,
24/10/2017,15,42.25,55.3475,
24/10/2017,16,53.42,69.9802,
24/10/2017,17,58.74,76.9494,
24/10/2017,18,65.71,86.0801,
24/10/2017,19,60.94,79.8314,
24/10/2017,20,55.2,72.312,
24/10/2017,21,45,58.95,
24/10/2017,22,39.21,51.3651,
25/10/2017,23,45.92,60.1552,
25/10/2017,0,41.45,54.2995,
25/10/2017,1,38.48,50.4088,
25/10/2017,2,34.98,45.8238,
25/10/2017,3,30.73,40.2563,
25/10/2017,4,34.73,45.4963,
25/10/2017,5,43.78,57.3518,
25/10/2017,6,46,60.26,
25/10/2017,7,41.4,54.234,
25/10/2017,8,49.92,65.3952,
25/10/2017,9,54.82,71.8142,
25/10/2017,10,45.97,60.2207,
25/10/2017,11,42,55.02,
25/10/2017,12,41,53.71,
25/10/2017,13,40.1,52.531,
25/10/2017,14,46.84,61.3604,
25/10/2017,15,40.21,52.6751,
25/10/2017,16,55.16,72.2596,
25/10/2017,17,59.45,77.8795,
25/10/2017,18,71.18,93.2458,
25/10/2017,19,63.56,83.2636,
25/10/2017,20,58.79,77.0149,
25/10/2017,21,47.47,62.1857,
25/10/2017,22,42.53,55.7143,
26/10/2017,23,45.03,58.9893,
26/10/2017,0,40.04,52.4524,
26/10/2017,1,38.57,50.5267,
26/10/2017,2,38.82,50.8542,
26/10/2017,3,31,40.61,
26/10/2017,4,33.27,43.5837,
26/10/2017,5,45.23,59.2513,
26/10/2017,6,46.51,60.9281,
26/10/2017,7,45,58.95,
26/10/2017,8,59.26,77.6306,
26/10/2017,9,59.68,78.1808,
26/10/2017,10,55.18,72.2858,
26/10/2017,11,52.26,68.4606,
26/10/2017,12,50.85,66.6135,
26/10/2017,13,49.23,64.4913,
26/10/2017,14,43.37,56.8147,
26/10/2017,15,51.39,67.3209,
26/10/2017,16,55.51,72.7181,
26/10/2017,17,62.03,81.2593,
26/10/2017,18,77.88,102.0228,
26/10/2017,19,64.09,83.9579,
26/10/2017,20,56.41,73.8971,
26/10/2017,21,51.13,66.9803,
26/10/2017,22,40.47,53.0157,
27/10/2017,23,47.96,62.8276,
27/10/2017,0,41.57,54.4567,
27/10/2017,1,41.56,54.4436,
27/10/2017,2,37.32,48.8892,
27/10/2017,3,32.39,42.4309,
27/10/2017,4,38.57,50.5267,
27/10/2017,5,47,61.57,
27/10/2017,6,52.56,68.8536,
27/10/2017,7,51.54,67.5174,
27/10/2017,8,59.39,77.8009,
27/10/2017,9,56.9,74.539,
27/10/2017,10,55.21,72.3251,
27/10/2017,11,49.92,65.3952,
27/10/2017,12,43.51,56.9981,
27/10/2017,13,39.33,51.5223,
27/10/2017,14,39.99,52.3869,
27/10/2017,15,41.19,53.9589,
27/10/2017,16,48.09,62.9979,
27/10/2017,17,55.36,72.5216,
27/10/2017,18,60.72,79.5432,
27/10/2017,19,56.23,73.6613,
27/10/2017,20,48.92,64.0852,
27/10/2017,21,43.48,56.9588,
27/10/2017,22,39.91,52.2821,
28/10/2017,23,46,60.26,
28/10/2017,0,46,60.26,
28/10/2017,1,59.92,78.4952,
28/10/2017,2,48.08,62.9848,
28/10/2017,3,35.34,46.2954,
28/10/2017,4,38.58,50.5398,
28/10/2017,5,41.19,53.9589,
28/10/2017,6,41.33,54.1423,
28/10/2017,7,42.02,55.0462,
28/10/2017,8,50.9,66.679,
28/10/2017,9,52.48,68.7488,
28/10/2017,10,49.54,64.8974,
28/10/2017,11,48.48,63.5088,
28/10/2017,12,42.16,55.2296,
28/10/2017,13,35.01,45.8631,
28/10/2017,14,33.07,43.3217,
28/10/2017,15,31.94,41.8414,
28/10/2017,16,34.24,44.8544,
28/10/2017,17,54.47,71.3557,
28/10/2017,18,80,104.8,
28/10/2017,19,58.09,76.0979,
28/10/2017,20,47.42,62.1202,
28/10/2017,21,39.92,52.2952,
28/10/2017,22,35,45.85,
29/10/2017,23,40.22,52.6882,
29/10/2017,0,38.5,50.435,
29/10/2017,1,22.64,29.6584,
29/10/2017,2,25.77,33.7587,
29/10/2017,3,21.11,27.6541,
29/10/2017,4,22.06,28.8986,
29/10/2017,5,26.87,35.1997,
29/10/2017,6,40,52.4,
29/10/2017,7,20.21,26.4751,
29/10/2017,8,28,36.68,
29/10/2017,9,37.89,49.6359,
29/10/2017,10,44.82,58.7142,
29/10/2017,11,50.58,66.2598,
29/10/2017,12,59.5,77.945,
29/10/2017,13,58.61,76.7791,
29/10/2017,14,52,68.12,
29/10/2017,15,29.88,39.1428,
29/10/2017,16,43.09,56.4479,
29/10/2017,17,74.89,98.1059,
29/10/2017,18,77.47,101.4857,
29/10/2017,19,57.96,75.9276,
29/10/2017,20,49.81,65.2511,
29/10/2017,21,49.59,64.9629,
29/10/2017,22,42.02,55.0462,
30/10/2017,23,40.05,52.4655,
30/10/2017,0,39.57,51.8367,
30/10/2017,1,38.79,50.8149,
30/10/2017,2,37.96,49.7276,
30/10/2017,3,37.91,49.6621,
30/10/2017,4,34.82,45.6142,
30/10/2017,5,42.51,55.6881,
30/10/2017,6,55.11,72.1941,
30/10/2017,7,51.32,67.2292,
30/10/2017,8,51.41,67.3471,
30/10/2017,9,49.1,64.321,
30/10/2017,10,47.77,62.5787,
30/10/2017,11,43.1,56.461,
30/10/2017,12,44.68,58.5308,
30/10/2017,13,47.39,62.0809,
30/10/2017,14,47.49,62.2119,
30/10/2017,15,48.64,63.7184,
30/10/2017,16,55.63,72.8753,
30/10/2017,17,80,104.8,
30/10/2017,18,70.04,91.7524,
30/10/2017,19,57.98,75.9538,
30/10/2017,20,48.64,63.7184,
30/10/2017,21,43.96,57.5876,
30/10/2017,22,37,48.47,
31/10/2017,23,41.91,54.9021,
31/10/2017,0,39.84,52.1904,
31/10/2017,1,39.07,51.1817,
31/10/2017,2,36.8,48.208,
31/10/2017,3,36.35,47.6185,
31/10/2017,4,39.5,51.745,
31/10/2017,5,42.34,55.4654,
31/10/2017,6,52.02,68.1462,
31/10/2017,7,52.76,69.1156,
31/10/2017,8,50.45,66.0895,
31/10/2017,9,54.07,70.8317,
31/10/2017,10,41.02,53.7362,
31/10/2017,11,40.02,52.4262,
31/10/2017,12,40.59,53.1729,
31/10/2017,13,42.55,55.7405,
31/10/2017,14,41.09,53.8279,
31/10/2017,15,46.04,60.3124,
31/10/2017,16,57.68,75.5608,
31/10/2017,17,64.99,85.1369,
31/10/2017,18,64.92,85.0452,
31/10/2017,19,59.35,77.7485,
31/10/2017,20,45.1,59.081,
31/10/2017,21,47.4,62.094,
31/10/2017,22,39.41,51.6271,
01/11/2017,23,45.11,59.0941,
01/11/2017,0,43.67,57.2077,
01/11/2017,1,40.26,52.7406,
01/11/2017,2,33,43.23,
01/11/2017,3,30.48,39.9288,
01/11/2017,4,29.99,39.2869,
01/11/2017,5,35.01,45.8631,
01/11/2017,6,53,69.43,
01/11/2017,7,40.73,53.3563,
01/11/2017,8,41.95,54.9545,
01/11/2017,9,44,57.64,
01/11/2017,10,42.82,56.0942,
01/11/2017,11,43.61,57.1291,
01/11/2017,12,41.99,55.0069,
01/11/2017,13,39.5,51.745,
01/11/2017,14,44.55,58.3605,
01/11/2017,15,39.43,51.6533,
01/11/2017,16,54.97,72.0107,
01/11/2017,17,71.1,93.141,
01/11/2017,18,66.41,86.9971,
01/11/2017,19,57.28,75.0368,
01/11/2017,20,47.15,61.7665,
01/11/2017,21,48.23,63.1813,
01/11/2017,22,43.54,57.0374,
02/11/2017,23,41.03,53.7493,
02/11/2017,0,40.01,52.4131,
02/11/2017,1,39.59,51.8629,
02/11/2017,2,39.05,51.1555,
02/11/2017,3,35,45.85,
02/11/2017,4,37.51,49.1381,
02/11/2017,5,44.07,57.7317,
02/11/2017,6,51.65,67.6615,
02/11/2017,7,41.66,54.5746,
02/11/2017,8,47.23,61.8713,
02/11/2017,9,52.66,68.9846,
02/11/2017,10,46.06,60.3386,
02/11/2017,11,46.01,60.2731,
02/11/2017,12,46.24,60.5744,
02/11/2017,13,45.57,59.6967,
02/11/2017,14,46.02,60.2862,
02/11/2017,15,52,68.12,
02/11/2017,16,57.3,75.063,
02/11/2017,17,74.99,98.2369,
02/11/2017,18,64.12,83.9972,
02/11/2017,19,60.78,79.6218,
02/11/2017,20,51.28,67.1768,
02/11/2017,21,48.08,62.9848,
02/11/2017,22,43.2,56.592,
03/11/2017,23,45,58.95,
03/11/2017,0,44.35,58.0985,
03/11/2017,1,40.48,53.0288,
03/11/2017,2,36,47.16,
03/11/2017,3,37.18,48.7058,
03/11/2017,4,40,52.4,
03/11/2017,5,47.43,62.1333,
03/11/2017,6,52.02,68.1462,
03/11/2017,7,55.51,72.7181,
03/11/2017,8,57.22,74.9582,
03/11/2017,9,55.04,72.1024,
03/11/2017,10,53.92,70.6352,
03/11/2017,11,52,68.12,
03/11/2017,12,46,60.26,
03/11/2017,13,50,65.5,
03/11/2017,14,49.2,64.452,
03/11/2017,15,52,68.12,
03/11/2017,16,58,75.98,
03/11/2017,17,63,82.53,
03/11/2017,18,60.43,79.1633,
03/11/2017,19,53.82,70.5042,
03/11/2017,20,45.41,59.4871,
03/11/2017,21,45.77,59.9587,
03/11/2017,22,44.01,57.6531,
04/11/2017,23,49.11,64.3341,
04/11/2017,0,45.99,60.2469,
04/11/2017,1,42,55.02,
04/11/2017,2,40,52.4,
04/11/2017,3,39.05,51.1555,
04/11/2017,4,38.99,51.0769,
04/11/2017,5,39,51.09,
04/11/2017,6,39.13,51.2603,
04/11/2017,7,39.92,52.2952,
04/11/2017,8,54.52,71.4212,
04/11/2017,9,59,77.29,
04/11/2017,10,56,73.36,
04/11/2017,11,43.4,56.854,
04/11/2017,12,40.89,53.5659,
04/11/2017,13,40,52.4,
04/11/2017,14,39.78,52.1118,
04/11/2017,15,39.08,51.1948,
04/11/2017,16,46.5,60.915,
04/11/2017,17,84.99,111.3369,
04/11/2017,18,66.61,87.2591,
04/11/2017,19,47.94,62.8014,
04/11/2017,20,41.77,54.7187,
04/11/2017,21,42.1,55.151,
04/11/2017,22,40,52.4,
05/11/2017,23,44.93,58.8583,
05/11/2017,0,43.78,57.3518,
05/11/2017,1,47.02,61.5962,
05/11/2017,2,40.75,53.3825,
05/11/2017,3,37.99,49.7669,
05/11/2017,4,28.64,37.5184,
05/11/2017,5,24.15,31.6365,
05/11/2017,6,35.66,46.7146,
05/11/2017,7,29.22,38.2782,
05/11/2017,8,38,49.78,
05/11/2017,9,40.03,52.4393,
05/11/2017,10,42.4,55.544,
05/11/2017,11,42.4,55.544,
05/11/2017,12,46.51,60.9281,
05/11/2017,13,46.81,61.3211,
05/11/2017,14,54.75,71.7225,
05/11/2017,15,41.05,53.7755,
05/11/2017,16,49.47,64.8057,
05/11/2017,17,80.02,104.8262,
05/11/2017,18,65.77,86.1587,
05/11/2017,19,55.44,72.6264,
05/11/2017,20,45.68,59.8408,
05/11/2017,21,44.96,58.8976,
05/11/2017,22,40.58,53.1598,
06/11/2017,23,41.03,53.7493,
06/11/2017,0,41.02,53.7362,
06/11/2017,1,40.83,53.4873,
06/11/2017,2,40.05,52.4655,
06/11/2017,3,37.77,49.4787,
06/11/2017,4,37.39,48.9809,
06/11/2017,5,44.67,58.5177,
06/11/2017,6,56.22,73.6482,
06/11/2017,7,60.35,79.0585,
06/11/2017,8,59.91,78.4821,
06/11/2017,9,51.92,68.0152,
06/11/2017,10,42.6,55.806,
06/11/2017,11,39.54,51.7974,
06/11/2017,12,40.07,52.4917,
06/11/2017,13,40.08,52.5048,
06/11/2017,14,41.42,54.2602,
06/11/2017,15,40.25,52.7275,
06/11/2017,16,64.99,85.1369,
06/11/2017,17,82.27,107.7737,
06/11/2017,18,58.93,77.1983,
06/11/2017,19,65.03,85.1893,
06/11/2017,20,43.83,57.4173,
06/11/2017,21,40.61,53.1991,
06/11/2017,22,33.96,44.4876,
07/11/2017,23,45.51,59.6181,
07/11/2017,0,43.95,57.5745,
07/11/2017,1,41.99,55.0069,
07/11/2017,2,41,53.71,
07/11/2017,3,38.89,50.9459,
07/11/2017,4,42.34,55.4654,
07/11/2017,5,46,60.26,
07/11/2017,6,53,69.43,
07/11/2017,7,43.26,56.6706,
07/11/2017,8,48.91,64.0721,
07/11/2017,9,49.55,64.9105,
07/11/2017,10,44.78,58.6618,
07/11/2017,11,47.52,62.2512,
07/11/2017,12,51.48,67.4388,
07/11/2017,13,51.91,68.0021,
07/11/2017,14,50.5,66.155,
07/11/2017,15,41.43,54.2733,
07/11/2017,16,62.89,82.3859,
07/11/2017,17,79.35,103.9485,
07/11/2017,18,70.04,91.7524,
07/11/2017,19,61.52,80.5912,
07/11/2017,20,46.66,61.1246,
07/11/2017,21,52.3,68.513,
07/11/2017,22,41.54,54.4174,
08/11/2017,23,43.5,56.985,
08/11/2017,0,43.84,57.4304,
08/11/2017,1,42.85,56.1335,
08/11/2017,2,42.24,55.3344,
08/11/2017,3,41.68,54.6008,
08/11/2017,4,42.59,55.7929,
08/11/2017,5,43.46,56.9326,
08/11/2017,6,51.82,67.8842,
08/11/2017,7,49.92,65.3952,
08/11/2017,8,59.01,77.3031,
08/11/2017,9,62.98,82.5038,
08/11/2017,10,57.28,75.0368,
08/11/2017,11,44.28,58.0068,
08/11/2017,12,44.57,58.3867,
08/11/2017,13,43.03,56.3693,
08/11/2017,14,43,56.33,
08/11/2017,15,42.1,55.151,
08/11/2017,16,64.91,85.0321,
08/11/2017,17,79.91,104.6821,
08/11/2017,18,64,83.84,
08/11/2017,19,56.12,73.5172,
08/11/2017,20,47.44,62.1464,
08/11/2017,21,49.92,65.3952,
08/11/2017,22,41.66,54.5746,
09/11/2017,23,51,66.81,
09/11/2017,0,45.33,59.3823,
09/11/2017,1,43.57,57.0767,
09/11/2017,2,41.5,54.365,
09/11/2017,3,40.58,53.1598,
09/11/2017,4,42.04,55.0724,
09/11/2017,5,45.92,60.1552,
09/11/2017,6,51.44,67.3864,
09/11/2017,7,44.38,58.1378,
09/11/2017,8,45.9,60.129,
09/11/2017,9,51,66.81,
09/11/2017,10,49.68,65.0808,
09/11/2017,11,51.12,66.9672,
09/11/2017,12,51.04,66.8624,
09/11/2017,13,49,64.19,
09/11/2017,14,49.12,64.3472,
09/11/2017,15,43.74,57.2994,
09/11/2017,16,60,78.6,
09/11/2017,17,85.56,112.0836,
09/11/2017,18,65.25,85.4775,
09/11/2017,19,55.92,73.2552,
09/11/2017,20,44.38,58.1378,
09/11/2017,21,48.5,63.535,
09/11/2017,22,40.49,53.0419,
10/11/2017,23,59.98,78.5738,
10/11/2017,0,56,73.36,
10/11/2017,1,50.22,65.7882,
10/11/2017,2,42.86,56.1466,
10/11/2017,3,37.24,48.7844,
10/11/2017,4,35,45.85,
10/11/2017,5,36.7,48.077,
10/11/2017,6,46.97,61.5307,
10/11/2017,7,50.51,66.1681,
10/11/2017,8,51.36,67.2816,
10/11/2017,9,53.14,69.6134,
10/11/2017,10,50.55,66.2205,
10/11/2017,11,43.26,56.6706,
10/11/2017,12,46.26,60.6006,
10/11/2017,13,48.92,64.0852,
10/11/2017,14,52,68.12,
10/11/2017,15,41.55,54.4305,
10/11/2017,16,54.74,71.7094,
10/11/2017,17,84.37,110.5247,
10/11/2017,18,69.93,91.6083,
10/11/2017,19,56,73.36,
10/11/2017,20,47.73,62.5263,
10/11/2017,21,51.55,67.5305,
10/11/2017,22,47.12,61.7272,
11/11/2017,23,49.56,64.9236,
11/11/2017,0,52.2,68.382,
11/11/2017,1,48,62.88,
11/11/2017,2,44.35,58.0985,
11/11/2017,3,42.62,55.8322,
11/11/2017,4,42.21,55.2951,
11/11/2017,5,43.19,56.5789,
11/11/2017,6,45,58.95,
11/11/2017,7,44.56,58.3736,
11/11/2017,8,49.19,64.4389,
11/11/2017,9,51.82,67.8842,
11/11/2017,10,52.55,68.8405,
11/11/2017,11,51.73,67.7663,
11/11/2017,12,51.5,67.465,
11/11/2017,13,48.95,64.1245,
11/11/2017,14,45.32,59.3692,
11/11/2017,15,45.09,59.0679,
11/11/2017,16,54.99,72.0369,
11/11/2017,17,84.97,111.3107,
11/11/2017,18,66.88,87.6128,
11/11/2017,19,58.66,76.8446,
11/11/2017,20,52.11,68.2641,
11/11/2017,21,52,68.12,
11/11/2017,22,51.14,66.9934,
12/11/2017,23,54.25,71.0675,
12/11/2017,0,52.58,68.8798,
12/11/2017,1,52,68.12,
12/11/2017,2,47.09,61.6879,
12/11/2017,3,48.39,63.3909,
12/11/2017,4,38.5,50.435,
12/11/2017,5,33.13,43.4003,
12/11/2017,6,37.47,49.0857,
12/11/2017,7,36.14,47.3434,
12/11/2017,8,39,51.09,
12/11/2017,9,41.86,54.8366,
12/11/2017,10,43.39,56.8409,
12/11/2017,11,44.91,58.8321,
12/11/2017,12,42.17,55.2427,
12/11/2017,13,44.92,58.8452,
12/11/2017,14,49.54,64.8974,
12/11/2017,15,40,52.4,
12/11/2017,16,56.82,74.4342,
12/11/2017,17,83.88,109.8828,
12/11/2017,18,67.42,88.3202,
12/11/2017,19,57.67,75.5477,
12/11/2017,20,54.75,71.7225,
12/11/2017,21,46.68,61.1508,
12/11/2017,22,43.03,56.3693,
13/11/2017,23,44.08,57.7448,
13/11/2017,0,43.96,57.5876,
13/11/2017,1,43.96,57.5876,
13/11/2017,2,43.95,57.5745,
13/11/2017,3,43.36,56.8016,
13/11/2017,4,43.23,56.6313,
13/11/2017,5,44.03,57.6793,
13/11/2017,6,55.12,72.2072,
13/11/2017,7,49.24,64.5044,
13/11/2017,8,57.05,74.7355,
13/11/2017,9,55.68,72.9408,
13/11/2017,10,53.53,70.1243,
13/11/2017,11,50.03,65.5393,
13/11/2017,12,47.45,62.1595,
13/11/2017,13,45.52,59.6312,
13/11/2017,14,48.3,63.273,
13/11/2017,15,47.91,62.7621,
13/11/2017,16,73.32,96.0492,
13/11/2017,17,96.35,126.2185,
13/11/2017,18,66.32,86.8792,
13/11/2017,19,59.64,78.1284,
13/11/2017,20,47.36,62.0416,
13/11/2017,21,44.23,57.9413,
13/11/2017,22,41.35,54.1685,
14/11/2017,23,45.67,59.8277,
14/11/2017,0,43.48,56.9588,
14/11/2017,1,41.17,53.9327,
14/11/2017,2,39.19,51.3389,
14/11/2017,3,39,51.09,
14/11/2017,4,43.66,57.1946,
14/11/2017,5,53.15,69.6265,
14/11/2017,6,55.08,72.1548,
14/11/2017,7,45.8,59.998,
14/11/2017,8,45.89,60.1159,
14/11/2017,9,49.88,65.3428,
14/11/2017,10,45.89,60.1159,
14/11/2017,11,50.12,65.6572,
14/11/2017,12,55,72.05,
14/11/2017,13,59.15,77.4865,
14/11/2017,14,60.53,79.2943,
14/11/2017,15,47.83,62.6573,
14/11/2017,16,81,106.11,
14/11/2017,17,99.98,130.9738,
14/11/2017,18,71,93.01,
14/11/2017,19,62.6,82.006,
14/11/2017,20,54.7,71.657,
14/11/2017,21,51.55,67.5305,
14/11/2017,22,43.27,56.6837,
15/11/2017,23,45.36,59.4216,
15/11/2017,0,45.91,60.1421,
15/11/2017,1,45.04,59.0024,
15/11/2017,2,42.88,56.1728,
15/11/2017,3,42.72,55.9632,
15/11/2017,4,44.1,57.771,
15/11/2017,5,45.3,59.343,
15/11/2017,6,54,70.74,
15/11/2017,7,48.47,63.4957,
15/11/2017,8,54,70.74,
15/11/2017,9,61.54,80.6174,
15/11/2017,10,59.92,78.4952,
15/11/2017,11,62.7,82.137,
15/11/2017,12,50.55,66.2205,
15/11/2017,13,50,65.5,
15/11/2017,14,46.82,61.3342,
15/11/2017,15,46.01,60.2731,
15/11/2017,16,80.19,105.0489,
15/11/2017,17,86.55,113.3805,
15/11/2017,18,55.44,72.6264,
15/11/2017,19,55,72.05,
15/11/2017,20,51.65,67.6615,
15/11/2017,21,50.19,65.7489,
15/11/2017,22,47.1,61.701,
16/11/2017,23,46.96,61.5176,
16/11/2017,0,50.76,66.4956,
16/11/2017,1,48.17,63.1027,
16/11/2017,2,43.96,57.5876,
16/11/2017,3,39.99,52.3869,
16/11/2017,4,34.44,45.1164,
16/11/2017,5,41.06,53.7886,
16/11/2017,6,44.95,58.8845,
16/11/2017,7,47.55,62.2905,
16/11/2017,8,49.82,65.2642,
16/11/2017,9,51.6,67.596,
16/11/2017,10,48.82,63.9542,
16/11/2017,11,45.55,59.6705,
16/11/2017,12,48.1,63.011,
16/11/2017,13,51.7,67.727,
16/11/2017,14,48.89,64.0459,
16/11/2017,15,44.82,58.7142,
16/11/2017,16,60.1,78.731,
16/11/2017,17,82.1,107.551,
16/11/2017,18,62.26,81.5606,
16/11/2017,19,58.82,77.0542,
16/11/2017,20,44.44,58.2164,
16/11/2017,21,53.18,69.6658,
16/11/2017,22,45.82,60.0242,
17/11/2017,23,47,61.57,
17/11/2017,0,50.98,66.7838,
17/11/2017,1,49.91,65.3821,
17/11/2017,2,45.78,59.9718,
17/11/2017,3,44.69,58.5439,
17/11/2017,4,43.49,56.9719,
17/11/2017,5,44.34,58.0854,
17/11/2017,6,50,65.5,
17/11/2017,7,65.19,85.3989,
17/11/2017,8,66.1,86.591,
17/11/2017,9,60.28,78.9668,
17/11/2017,10,46.36,60.7316,
17/11/2017,11,42.51,55.6881,
17/11/2017,12,42.82,56.0942,
17/11/2017,13,42.82,56.0942,
17/11/2017,14,41.25,54.0375,
17/11/2017,15,43.42,56.8802,
17/11/2017,16,54.88,71.8928,
17/11/2017,17,79.99,104.7869,
17/11/2017,18,62,81.22,
17/11/2017,19,59.31,77.6961,
17/11/2017,20,46.72,61.2032,
17/11/2017,21,52.49,68.7619,
17/11/2017,22,43.47,56.9457,
18/11/2017,23,49.47,64.8057,
18/11/2017,0,49.3,64.583,
18/11/2017,1,46.1,60.391,
18/11/2017,2,39.81,52.1511,
18/11/2017,3,37.99,49.7669,
18/11/2017,4,36.3,47.553,
18/11/2017,5,37.98,49.7538,
18/11/2017,6,44.97,58.9107,
18/11/2017,7,43.85,57.4435,
18/11/2017,8,46.72,61.2032,
18/11/2017,9,49.75,65.1725,
18/11/2017,10,52.06,68.1986,
18/11/2017,11,44.11,57.7841,
18/11/2017,12,51.33,67.2423,
18/11/2017,13,48.64,63.7184,
18/11/2017,14,49.3,64.583,
18/11/2017,15,50.92,66.7052,
18/11/2017,16,61.86,81.0366,
18/11/2017,17,68.21,89.3551,
18/11/2017,18,64.32,84.2592,
18/11/2017,19,59,77.29,
18/11/2017,20,55.78,73.0718,
18/11/2017,21,49,64.19,
18/11/2017,22,46.82,61.3342,
19/11/2017,23,46.9,61.439,
19/11/2017,0,49.21,64.4651,
19/11/2017,1,46.23,60.5613,
19/11/2017,2,43.97,57.6007,
19/11/2017,3,40.78,53.4218,
19/11/2017,4,42.05,55.0855,
19/11/2017,5,41.98,54.9938,
19/11/2017,6,44.97,58.9107,
19/11/2017,7,46.16,60.4696,
19/11/2017,8,45.98,60.2338,
19/11/2017,9,46.81,61.3211,
19/11/2017,10,50.07,65.5917,
19/11/2017,11,51.97,68.0807,
19/11/2017,12,53.09,69.5479,
19/11/2017,13,51.91,68.0021,
19/11/2017,14,50.36,65.9716,
19/11/2017,15,49.15,64.3865,
19/11/2017,16,61.13,80.0803,
19/11/2017,17,77.87,102.0097,
19/11/2017,18,71.08,93.1148,
19/11/2017,19,64.9,85.019,
19/11/2017,20,62.16,81.4296,
19/11/2017,21,49.92,65.3952,
19/11/2017,22,43,56.33,
20/11/2017,23,46.39,60.7709,
20/11/2017,0,47.95,62.8145,
20/11/2017,1,49.63,65.0153,
20/11/2017,2,44.78,58.6618,
20/11/2017,3,42.03,55.0593,
20/11/2017,4,38.89,50.9459,
20/11/2017,5,41.16,53.9196,
20/11/2017,6,46.67,61.1377,
20/11/2017,7,45,58.95,
20/11/2017,8,48,62.88,
20/11/2017,9,49,64.19,
20/11/2017,10,50.88,66.6528,
20/11/2017,11,53.87,70.5697,
20/11/2017,12,55,72.05,
20/11/2017,13,48.82,63.9542,
20/11/2017,14,46.86,61.3866,
20/11/2017,15,47.08,61.6748,
20/11/2017,16,64,83.84,
20/11/2017,17,69.97,91.6607,
20/11/2017,18,69.26,90.7306,
20/11/2017,19,65.3,85.543,
20/11/2017,20,55.15,72.2465,
20/11/2017,21,50.58,66.2598,
20/11/2017,22,42.59,55.7929,
21/11/2017,23,46.82,61.3342,
21/11/2017,0,44.55,58.3605,
21/11/2017,1,42.29,55.3999,
21/11/2017,2,38.79,50.8149,
21/11/2017,3,35.5,46.505,
21/11/2017,4,40.49,53.0419,
21/11/2017,5,45.02,58.9762,
21/11/2017,6,57.21,74.9451,
21/11/2017,7,60.01,78.6131,
21/11/2017,8,59.37,77.7747,
21/11/2017,9,61.98,81.1938,
21/11/2017,10,55.24,72.3644,
21/11/2017,11,46,60.26,
21/11/2017,12,47.79,62.6049,
21/11/2017,13,49.8,65.238,
21/11/2017,14,43.15,56.5265,
21/11/2017,15,44.98,58.9238,
21/11/2017,16,59.13,77.4603,
21/11/2017,17,65.17,85.3727,
21/11/2017,18,57,74.67,
21/11/2017,19,57.39,75.1809,
21/11/2017,20,48.92,64.0852,
21/11/2017,21,43.03,56.3693,
21/11/2017,22,40.6,53.186,
22/11/2017,23,44.97,58.9107,
22/11/2017,0,44.99,58.9369,
22/11/2017,1,42.96,56.2776,
22/11/2017,2,41.07,53.8017,
22/11/2017,3,40.84,53.5004,
22/11/2017,4,43.99,57.6269,
22/11/2017,5,53.78,70.4518,
22/11/2017,6,52.02,68.1462,
22/11/2017,7,52.83,69.2073,
22/11/2017,8,62.27,81.5737,
22/11/2017,9,52.41,68.6571,
22/11/2017,10,53.05,69.4955,
22/11/2017,11,46.73,61.2163,
22/11/2017,12,49.82,65.2642,
22/11/2017,13,48.89,64.0459,
22/11/2017,14,46.11,60.4041,
22/11/2017,15,46.6,61.046,
22/11/2017,16,57.45,75.2595,
22/11/2017,17,71.98,94.2938,
22/11/2017,18,58.95,77.2245,
22/11/2017,19,56.81,74.4211,
22/11/2017,20,50.13,65.6703,
22/11/2017,21,48.74,63.8494,
22/11/2017,22,44.01,57.6531,
23/11/2017,23,49.32,64.6092,
23/11/2017,0,45.93,60.1683,
